date,close
2020/12/28,372.1700134
2020/12/29,371.4599915
2020/12/30,371.9899902
2020/12/31,373.8800049
2021/1/4,368.7900085
2021/1/5,371.3299866
2021/1/6,373.5499878
2021/1/7,379.1000061
2021/1/8,381.2600098
2021/1/11,378.6900024
2021/1/12,378.769989
2021/1/13,379.7900085
2021/1/14,378.4599915
2021/1/15,375.7000122
2021/1/19,378.6499939
2021/1/20,383.8900146
2021/1/21,384.2399902
2021/1/22,382.8800049
2021/1/25,384.3900146
2021/1/26,383.7900085
2021/1/27,374.4100037
2021/1/28,377.6300049
2021/1/29,370.0700073
2021/2/1,376.230011
2021/2/2,381.5499878
2021/2/3,381.8500061
2021/2/4,386.1900024
2021/2/5,387.7099915
2021/2/8,390.5100098
2021/2/9,390.25
2021/2/10,390.0799866
2021/2/11,390.7099915
2021/2/12,392.6400146
2021/2/16,392.2999878
2021/2/17,392.3900146
2021/2/18,390.7200012
2021/2/19,390.0299988
2021/2/22,387.0299988
2021/2/23,387.5
2021/2/24,391.769989
2021/2/25,382.3299866
2021/2/26,380.3599854
2021/3/1,389.5799866
2021/3/2,386.5400085
2021/3/3,381.4200134
2021/3/4,376.7000122
2021/3/5,383.6300049
2021/3/8,381.7200012
2021/3/9,387.1700134
2021/3/10,389.5799866
2021/3/11,393.5299988
2021/3/12,394.0599976
2021/3/15,396.4100037
2021/3/16,395.9100037
2021/3/17,397.2600098
2021/3/18,391.480011
2021/3/19,389.480011
2021/3/22,392.5899963
2021/3/23,389.5
2021/3/24,387.519989
2021/3/25,389.7000122
2021/3/26,395.980011
2021/3/29,395.7799988
2021/3/30,394.730011
2021/3/31,396.3299866
2021/4/1,400.6099854
2021/4/5,406.3599854
2021/4/6,406.1199951
2021/4/7,406.5899963
2021/4/8,408.519989
2021/4/9,411.4899902
2021/4/12,411.6400146
2021/4/13,412.8599854
2021/4/14,411.4500122
2021/4/15,415.8699951
2021/4/16,417.2600098
2021/4/19,415.2099915
2021/4/20,412.1700134
2021/4/21,416.0700073
2021/4/22,412.269989
2021/4/23,416.7399902
2021/4/26,417.6099854
2021/4/27,417.519989
2021/4/28,417.3999939
2021/4/29,420.0599976
2021/4/30,417.2999878
2021/5/3,418.2000122
2021/5/4,415.6199951
2021/5/5,415.75
2021/5/6,419.0700073
2021/5/7,422.1199951
2021/5/10,417.9400024
2021/5/11,414.2099915
2021/5/12,405.4100037
2021/5/13,410.2799988
2021/5/14,416.5799866
2021/5/17,415.519989
2021/5/18,411.9400024
2021/5/19,410.8599854
2021/5/20,415.2799988
2021/5/21,414.9400024
2021/5/24,419.1700134
2021/5/25,418.2399902
2021/5/26,419.0700073
2021/5/27,419.2900085
2021/5/28,420.0400085
2021/6/1,419.6700134
2021/6/2,420.3299866
2021/6/3,418.769989
2021/6/4,422.6000061
2021/6/7,422.1900024
2021/6/8,422.2799988
2021/6/9,421.6499939
2021/6/10,423.6099854
2021/6/11,424.3099976
2021/6/14,425.2600098
2021/6/15,424.480011
2021/6/16,422.1099854
2021/6/17,421.9700012
2021/6/18,414.9200134
2021/6/21,420.8599854
2021/6/22,423.1099854
2021/6/23,422.6000061
2021/6/24,425.1000061
2021/6/25,426.6099854
2021/6/28,427.4700012
2021/6/29,427.7000122
2021/6/30,428.0599976
2021/7/1,430.4299927
2021/7/2,433.7200012
2021/7/6,432.9299927
2021/7/7,434.4599915
2021/7/8,430.9200134
2021/7/9,435.519989
2021/7/12,437.0799866
2021/7/13,435.5899963
2021/7/14,436.2399902
2021/7/15,434.75
2021/7/16,431.3399963
2021/7/19,424.9700012
2021/7/20,431.0599976
2021/7/21,434.5499878
2021/7/22,435.4599915
2021/7/23,439.9400024
2021/7/26,441.019989
2021/7/27,439.0100098
2021/7/28,438.8299866
2021/7/29,440.6499939
2021/7/30,438.5100098
2021/8/2,437.5899963
2021/8/3,441.1499939
2021/8/4,438.980011
2021/8/5,441.7600098
2021/8/6,442.4899902
2021/8/9,442.1300049
2021/8/10,442.6799927
2021/8/11,443.7799988
2021/8/12,445.1099854
2021/8/13,445.9200134
2021/8/16,446.9700012
2021/8/17,444.0400085
2021/8/18,439.1799927
2021/8/19,439.8599854
2021/8/20,443.3599854
2021/8/23,447.2600098
2021/8/24,447.9700012
2021/8/25,448.9100037
2021/8/26,446.2600098
2021/8/27,450.25
2021/8/30,452.230011
2021/8/31,451.5599976
2021/9/1,451.7999878
2021/9/2,453.1900024
2021/9/3,453.0799866
2021/9/7,451.4599915
2021/9/8,450.9100037
2021/9/9,448.980011
2021/9/10,445.4400024
2021/9/13,446.5799866
2021/9/14,444.1700134
2021/9/15,447.8800049
2021/9/16,447.1700134
2021/9/17,441.3999939
2021/9/20,434.0400085
2021/9/21,433.6300049
2021/9/22,437.8599854
2021/9/23,443.1799927
2021/9/24,443.9100037
2021/9/27,442.6400146
2021/9/28,433.7200012
2021/9/29,434.4500122
2021/9/30,429.1400146
2021/10/1,434.2399902
2021/10/4,428.6400146
2021/10/5,433.1000061
2021/10/6,434.8999939
2021/10/7,438.6600037
2021/10/8,437.8599854
2021/10/11,434.6900024
2021/10/12,433.6199951
2021/10/13,435.1799927
2021/10/14,442.5
2021/10/15,445.8699951
2021/10/18,447.1900024
2021/10/19,450.6400146
2021/10/20,452.4100037
2021/10/21,453.5899963
2021/10/22,453.1199951
2021/10/25,455.5499878
2021/10/26,455.9599915
2021/10/27,453.9400024
2021/10/28,458.3200073
2021/10/29,459.25
2021/11/1,460.0400085
2021/11/2,461.8999939
2021/11/3,464.7200012
2021/11/4,466.9100037
2021/11/5,468.5299988
2021/11/8,468.9299927
2021/11/9,467.3800049
2021/11/10,463.6199951
2021/11/11,463.769989
2021/11/12,467.269989
2021/11/15,467.4299927
2021/11/16,469.2799988
2021/11/17,468.1400146
2021/11/18,469.730011
2021/11/19,468.8900146
2021/11/22,467.5700073
2021/11/23,468.1900024
2021/11/24,469.4400024
2021/11/26,458.9700012
2021/11/29,464.6000061
2021/11/30,455.5599976
2021/12/1,450.5
2021/12/2,457.3999939
2021/12/3,453.4200134
2021/12/6,458.7900085
2021/12/7,468.2799988
2021/12/8,469.519989
2021/12/9,466.3500061
2021/12/10,470.7399902
2021/12/13,466.5700073
2021/12/14,463.3599854
2021/12/15,470.6000061
2021/12/16,466.4500122
2021/12/17,459.8699951
2021/12/20,454.980011
2021/12/21,463.0599976
2021/12/22,467.6900024
2021/12/23,470.6000061
2021/12/27,477.2600098
2021/12/28,476.8699951
2021/12/29,477.480011
2021/12/30,476.1600037
2021/12/31,474.9599915
2022/1/3,477.7099915
2022/1/4,477.5499878
2022/1/5,468.3800049
2022/1/6,467.9400024
2022/1/7,466.0899963
2022/1/10,465.5100098
2022/1/11,469.75
2022/1/12,471.019989
2022/1/13,464.5299988
2022/1/14,464.7200012
2022/1/18,456.4899902
2022/1/19,451.75
2022/1/20,446.75
2022/1/21,437.980011
2022/1/24,439.8399963
2022/1/25,434.4700012
2022/1/26,433.3800049
2022/1/27,431.2399902
2022/1/28,441.9500122
2022/1/31,449.9100037
2022/2/1,452.9500122
2022/2/2,457.3500061
2022/2/3,446.6000061
2022/2/4,448.7000122
2022/2/7,447.2600098
2022/2/8,450.9400024
2022/2/9,457.5400085
2022/2/10,449.3200073
2022/2/11,440.4599915
2022/2/14,439.019989
2022/2/15,446.1000061
2022/2/16,446.6000061
2022/2/17,437.0599976
2022/2/18,434.230011
2022/2/22,429.5700073
2022/2/23,421.9500122
2022/2/24,428.2999878
2022/2/25,437.75
2022/2/28,436.6300049
2022/3/1,429.980011
2022/3/2,437.8900146
2022/3/3,435.7099915
2022/3/4,432.1700134
2022/3/7,419.4299927
2022/3/8,416.25
2022/3/9,427.4100037
2022/3/10,425.480011
2022/3/11,420.0700073
2022/3/14,417
2022/3/15,426.1700134
2022/3/16,435.6199951
2022/3/17,441.0700073
2022/3/18,444.519989
2022/3/21,444.3900146
2022/3/22,449.5899963
2022/3/23,443.7999878
2022/3/24,450.4899902
2022/3/25,452.6900024
2022/3/28,455.9100037
2022/3/29,461.5499878
2022/3/30,458.7000122
2022/3/31,451.6400146
2022/4/1,452.9200134
2022/4/4,456.7999878
2022/4/5,451.0299988
2022/4/6,446.519989
2022/4/7,448.769989
2022/4/8,447.5700073
2022/4/11,439.9200134
2022/4/12,438.2900085
2022/4/13,443.3099976
2022/4/14,437.7900085
2022/4/18,437.9700012
2022/4/19,445.0400085
2022/4/20,444.7099915
2022/4/21,438.0599976
2022/4/22,426.0400085
2022/4/25,428.5100098
2022/4/26,416.1000061
2022/4/27,417.269989
2022/4/28,427.8099976
2022/4/29,412
2022/5/2,414.480011
2022/5/3,416.3800049
2022/5/4,429.0599976
2022/5/5,413.8099976
2022/5/6,411.3399963
2022/5/9,398.1700134
2022/5/10,399.0899963
2022/5/11,392.75
2022/5/12,392.3399963
2022/5/13,401.7200012
2022/5/16,400.0899963
2022/5/17,408.3200073
2022/5/18,391.8599854
2022/5/19,389.4599915
2022/5/20,389.6300049
2022/5/23,396.9200134
2022/5/24,393.8900146
2022/5/25,397.3699951
2022/5/26,405.3099976
2022/5/27,415.2600098
2022/5/31,412.9299927
2022/6/1,409.5899963
2022/6/2,417.3900146
2022/6/3,410.5400085
2022/6/6,411.7900085
2022/6/7,415.7399902
2022/6/8,411.2200012
2022/6/9,401.4400024
2022/6/10,389.7999878
2022/6/13,375
2022/6/14,373.8699951
2022/6/15,379.2000122
2022/6/16,366.6499939
2022/6/17,365.8599854
2022/6/21,375.0700073
2022/6/22,374.3900146
2022/6/23,378.0599976
2022/6/24,390.0799866
2022/6/27,388.5899963
2022/6/28,380.6499939
2022/6/29,380.3399963
2022/6/30,377.25
2022/7/1,381.2399902
2022/7/5,381.9599915
2022/7/6,383.25
2022/7/7,388.9899902
2022/7/8,388.6700134
2022/7/11,384.230011
2022/7/12,380.8299866
2022/7/13,378.8299866
2022/7/14,377.9100037
2022/7/15,385.1300049
2022/7/18,381.9500122
2022/7/19,392.269989
2022/7/20,394.769989
2022/7/21,398.7900085
2022/7/22,395.0899963
2022/7/25,395.5700073
2022/7/26,390.8900146
2022/7/27,401.0400085
2022/7/28,406.0700073
2022/7/29,411.9899902
2022/8/1,410.769989
2022/8/2,408.0599976
2022/8/3,414.4500122
2022/8/4,414.1700134
2022/8/5,413.4700012
2022/8/8,412.9899902
2022/8/9,411.3500061
2022/8/10,419.9899902
2022/8/11,419.9899902
2022/8/12,427.1000061
2022/8/15,428.8599854
2022/8/16,429.7000122
2022/8/17,426.6499939
2022/8/18,427.8900146
2022/8/19,422.1400146
2022/8/22,413.3500061
2022/8/23,412.3500061
2022/8/24,413.6700134
2022/8/25,419.5100098
2022/8/26,405.3099976
2022/8/29,402.6300049
2022/8/30,398.2099915
2022/8/31,395.1799927
2022/9/1,396.4200134
2022/9/2,392.2399902
2022/9/6,390.7600098
2022/9/7,397.7799988
2022/9/8,400.3800049
2022/9/9,406.6000061
2022/9/12,410.9700012
2022/9/13,393.1000061
2022/9/14,394.6000061
2022/9/15,390.1199951
2022/9/16,385.5599976
2022/9/19,388.5499878
2022/9/20,384.0899963
2022/9/21,377.3900146
2022/9/22,374.2200012
2022/9/23,367.9500122
2022/9/26,364.3099976
2022/9/27,363.3800049
2022/9/28,370.5299988
2022/9/29,362.7900085
2022/9/30,357.1799927
2022/10/3,366.6099854
2022/10/4,377.9700012
2022/10/5,377.0899963
2022/10/6,373.2000122
2022/10/7,362.7900085
2022/10/10,360.019989
2022/10/11,357.7399902
2022/10/12,356.5599976
2022/10/13,365.9700012
2022/10/14,357.6300049
2022/10/17,366.8200073
2022/10/18,371.1300049
2022/10/19,368.5
2022/10/20,365.4100037
2022/10/21,374.2900085
2022/10/24,378.8699951
2022/10/25,384.9200134
2022/10/26,382.019989
2022/10/27,379.980011
2022/10/28,389.019989
2022/10/31,386.2099915
2022/11/1,384.519989
2022/11/2,374.8699951
2022/11/3,371.0100098
2022/11/4,376.3500061
2022/11/7,379.9500122
2022/11/8,382
2022/11/9,374.1300049
2022/11/10,394.6900024
2022/11/11,398.5100098
2022/11/14,395.1199951
2022/11/15,398.4899902
2022/11/16,395.4500122
2022/11/17,394.2399902
2022/11/18,396.0299988
2022/11/21,394.5899963
2022/11/22,399.8999939
2022/11/23,402.4200134
2022/11/25,402.3299866
2022/11/28,395.9100037
2022/11/29,395.230011
2022/11/30,407.6799927
2022/12/1,407.3800049
2022/12/2,406.9100037
2022/12/5,399.5899963
2022/12/6,393.8299866
2022/12/7,393.1600037
2022/12/8,396.2399902
2022/12/9,393.2799988
2022/12/12,398.9500122
2022/12/13,401.9700012
2022/12/14,399.3999939
2022/12/15,389.6300049
2022/12/16,383.269989
2022/12/19,380.019989
2022/12/20,380.5400085
2022/12/21,386.230011
2022/12/22,380.7200012
2022/12/23,382.9100037
2022/12/27,381.3999939
2022/12/28,376.6600037
2022/12/29,383.4400024
2022/12/30,382.4299927
2023/1/3,380.8200073
2023/1/4,383.7600098
2023/1/5,379.3800049
2023/1/6,388.0799866
2023/1/9,387.8599854
2023/1/10,390.5799866
2023/1/11,395.519989
2023/1/12,396.9599915
2023/1/13,398.5
2023/1/17,397.769989
2023/1/18,391.4899902
2023/1/19,388.6400146
2023/1/20,395.8800049
2023/1/23,400.6300049
2023/1/24,400.2000122
2023/1/25,400.3500061
2023/1/26,404.75
2023/1/27,405.6799927
2023/1/30,400.5899963
2023/1/31,406.480011
2023/2/1,410.7999878
2023/2/2,416.7799988
2023/2/3,412.3500061
2023/2/6,409.8299866
2023/2/7,415.1900024
2023/2/8,410.6499939
2023/2/9,407.0899963
2023/2/10,408.0400085
2023/2/13,412.8299866
2023/2/14,412.6400146
2023/2/15,413.980011
2023/2/16,408.2799988
2023/2/17,407.2600098
2023/2/21,399.0899963
2023/2/22,398.5400085
2023/2/23,400.6600037
2023/2/24,396.3800049
2023/2/27,397.730011
2023/2/28,396.2600098
2023/3/1,394.7399902
2023/3/2,397.8099976
2023/3/3,404.1900024
2023/3/6,404.4700012
2023/3/7,398.269989
2023/3/8,398.9200134
2023/3/9,391.5599976
2023/3/10,385.9100037
2023/3/13,385.3599854
2023/3/14,391.730011
2023/3/15,389.2799988
2023/3/16,396.1099854
2023/3/17,389.9899902
2023/3/20,393.7399902
2023/3/21,398.9100037
2023/3/22,392.1099854
2023/3/23,393.1700134
2023/3/24,395.75
2023/3/27,396.4899902
2023/3/28,395.6000061
2023/3/29,401.3500061
2023/3/30,403.7000122
2023/3/31,409.3900146
2023/4/3,410.9500122
2023/4/4,408.6700134
2023/4/5,407.6000061
2023/4/6,409.1900024
2023/4/10,409.6099854
2023/4/11,409.7200012
2023/4/12,408.0499878
2023/4/13,413.4700012
2023/4/14,412.4599915
2023/4/17,413.9400024
2023/4/18,414.2099915
2023/4/19,414.1400146
2023/4/20,411.8800049
2023/4/21,412.2000122
2023/4/24,412.6300049
2023/4/25,406.0799866
2023/4/26,404.3599854
2023/4/27,412.4100037
2023/4/28,415.9299927
2023/5/1,415.5100098
2023/5/2,410.8399963
2023/5/3,408.019989
2023/5/4,405.1300049
2023/5/5,412.6300049
2023/5/8,412.7399902
2023/5/9,410.9299927
2023/5/10,412.8500061
2023/5/11,412.1300049
2023/5/12,411.5899963
2023/5/15,413.0100098
2023/5/16,410.25
2023/5/17,415.230011
2023/5/18,419.230011
2023/5/19,418.6199951
2023/5/22,418.7900085
2023/5/23,414.0899963
2023/5/24,411.0899963
2023/5/25,414.6499939
2023/5/26,420.019989
2023/5/30,420.1799927
2023/5/31,417.8500061
2023/6/1,421.8200073
2023/6/2,427.9200134
2023/6/5,427.1000061
2023/6/6,428.0299988
2023/6/7,426.5499878
2023/6/8,429.1300049
2023/6/9,429.8999939
2023/6/12,433.7999878
2023/6/13,436.6600037
2023/6/14,437.1799927
2023/6/15,442.6000061
2023/6/16,439.4599915
2023/6/20,437.1799927
2023/6/21,434.9400024
2023/6/22,436.5100098
2023/6/23,433.2099915
2023/6/26,431.4400024
2023/6/27,436.1700134
2023/6/28,436.3900146
2023/6/29,438.1099854
2023/6/30,443.2799988
2023/7/3,443.7900085
2023/7/5,443.1300049
2023/7/6,439.6600037
2023/7/7,438.5499878
2023/7/10,439.6600037
2023/7/11,442.4599915
2023/7/12,446.019989
2023/7/13,449.5599976
2023/7/14,449.2799988
2023/7/17,450.8399963
2023/7/18,454.1900024
2023/7/19,455.2000122
2023/7/20,452.1799927
2023/7/21,452.1799927
2023/7/24,454.2000122
2023/7/25,455.4400024
2023/7/26,455.5100098
2023/7/27,452.4899902
2023/7/28,456.9200134
2023/7/31,457.7900085
2023/8/1,456.480011
2023/8/2,450.1300049
2023/8/3,448.8399963
2023/8/4,446.8099976
2023/8/7,450.7099915
2023/8/8,448.75
2023/8/9,445.75
2023/8/10,445.9100037
2023/8/11,445.6499939
2023/8/14,448.1099854
2023/8/15,442.8900146
2023/8/16,439.6400146
2023/8/17,436.2900085
2023/8/18,436.5
2023/8/21,439.3399963
2023/8/22,438.1499939
2023/8/23,443.0299988
2023/8/24,436.8900146
2023/8/25,439.9700012
2023/8/28,442.7600098
2023/8/29,449.1600037
2023/8/30,451.0100098
2023/8/31,450.3500061
2023/9/1,451.1900024
2023/9/5,449.2399902
2023/9/6,446.2200012
2023/9/7,444.8500061
2023/9/8,445.519989
2023/9/11,448.4500122
2023/9/12,445.9899902
2023/9/13,446.5100098
2023/9/14,450.3599854
2023/9/15,443.3699951
2023/9/18,443.6300049
2023/9/19,442.7099915
2023/9/20,438.6400146
2023/9/21,431.3900146
2023/9/22,430.4200134
2023/9/25,432.230011
2023/9/26,425.8800049
2023/9/27,426.0499878
2023/9/28,428.519989
2023/9/29,427.480011
2023/10/2,427.3099976
2023/10/3,421.5899963
2023/10/4,424.6600037
2023/10/5,424.5
2023/10/6,429.5400085
2023/10/9,432.2900085
2023/10/10,434.5400085
2023/10/11,436.3200073
2023/10/12,433.6600037
2023/10/13,431.5
2023/10/16,436.0400085
2023/10/17,436.019989
2023/10/18,430.2099915
2023/10/19,426.4299927
2023/10/20,421.1900024
2023/10/23,420.4599915
2023/10/24,423.6300049
2023/10/25,417.5499878
2023/10/26,412.5499878
2023/10/27,410.6799927
2023/10/30,415.5899963
2023/10/31,418.2000122
2023/11/1,422.6600037
2023/11/2,430.7600098
2023/11/3,434.6900024
2023/11/6,435.6900024
2023/11/7,436.9299927
2023/11/8,437.25
2023/11/9,433.8399963
2023/11/10,440.6099854
2023/11/13,440.1900024
2023/11/14,448.730011
2023/11/15,449.6799927
2023/11/16,450.230011
2023/11/17,450.7900085
2023/11/20,454.2600098
2023/11/21,453.269989
2023/11/22,455.019989
2023/11/24,455.2999878
2023/11/27,454.480011
2023/11/28,454.9299927
2023/11/29,454.6099854
2023/11/30,456.3999939
2023/12/1,459.1000061
2023/12/4,456.6900024
2023/12/5,456.6000061
2023/12/6,454.7600098
2023/12/7,458.230011
2023/12/8,460.2000122
2023/12/11,461.9899902
2023/12/12,464.1000061
2023/12/13,470.5
2023/12/14,472.0100098
2023/12/15,469.3299866
2023/12/18,471.9700012
2023/12/19,474.8399963
2023/12/20,468.2600098
2023/12/21,472.7000122
2023/12/22,473.6499939
2023/12/26,475.6499939
2023/12/27,476.5100098
2023/12/28,476.6900024
2023/12/29,475.3099976
2024/1/2,472.6499939
2024/1/3,468.7900085
2024/1/4,467.2799988
2024/1/5,467.9200134
2024/1/8,474.6000061
2024/1/9,473.8800049
2024/1/10,476.5599976
2024/1/11,476.3500061
2024/1/12,476.6799927
2024/1/16,474.9299927
2024/1/17,472.2900085
2024/1/18,476.4899902
2024/1/19,482.4299927
2024/1/22,483.4500122
2024/1/23,484.8599854
2024/1/24,485.3900146
2024/1/25,488.0299988
2024/1/26,487.4100037
2024/1/29,491.269989
2024/1/30,490.8900146
2024/1/31,482.8800049
2024/2/1,489.2000122
2024/2/2,494.3500061
2024/2/5,492.5499878
2024/2/6,493.980011
2024/2/7,498.1000061
2024/2/8,498.3200073
2024/2/9,501.2000122
2024/2/12,500.980011
2024/2/13,494.0799866
2024/2/14,498.5700073
2024/2/15,502.0100098
2024/2/16,499.5100098
2024/2/20,496.7600098
2024/2/21,497.2099915
2024/2/22,507.5
2024/2/23,507.8500061
2024/2/26,505.9899902
2024/2/27,506.9299927
2024/2/28,506.2600098
2024/2/29,508.0799866
2024/3/1,512.8499756
2024/3/4,512.2999878
2024/3/5,507.1799927
2024/3/6,509.75
2024/3/7,514.8099976
2024/3/8,511.7200012
2024/3/11,511.2799988
2024/3/12,516.7800293
2024/3/13,515.9699707
2024/3/14,514.9500122
2024/3/15,509.8299866
2024/3/18,512.8599854
2024/3/19,515.710022
2024/3/20,520.4799805
2024/3/21,522.2000122
2024/3/22,521.210022
2024/3/25,519.7700195
2024/3/26,518.8099976
2024/3/27,523.1699829
2024/3/28,523.0700073
2024/4/1,522.1599731
2024/4/2,518.8400269
2024/4/3,519.4099731
2024/4/4,513.0700073
2024/4/5,518.4299927
2024/4/8,518.7199707
2024/4/9,519.3200073
2024/4/10,514.1199951
2024/4/11,518
2024/4/12,510.8500061
2024/4/15,504.4500122
2024/4/16,503.5299988
2024/4/17,500.5499878
2024/4/18,499.519989
2024/4/19,495.1600037
2024/4/22,499.7200012
2024/4/23,505.6499939
2024/4/24,505.4100037
2024/4/25,503.4899902
2024/4/26,508.2600098
2024/4/29,510.0599976
2024/4/30,501.980011
2024/5/1,500.3500061
2024/5/2,505.0299988
2024/5/3,511.2900085
2024/5/6,516.5700073
2024/5/7,517.1400146
2024/5/8,517.1900024
2024/5/9,520.1699829
2024/5/10,520.8400269
2024/5/13,520.9099731
2024/5/14,523.2999878
2024/5/15,529.7800293
2024/5/16,528.6900024
2024/5/17,529.4500122
2024/5/20,530.0599976
2024/5/21,531.3599854
2024/5/22,529.8300171
2024/5/23,525.960022
2024/5/24,529.4400024
2024/5/28,529.8099976
2024/5/29,526.0999756
2024/5/30,522.6099854
2024/5/31,527.3699951
2024/6/3,527.7999878
2024/6/4,528.3900146
2024/6/5,534.6699829
2024/6/6,534.6599731
2024/6/7,534.0100098
2024/6/10,535.6599731
2024/6/11,536.9500122
2024/6/12,541.3599854
2024/6/13,542.4500122
2024/6/14,542.7800293
2024/6/17,547.0999756
2024/6/18,548.4899902
2024/6/20,547
2024/6/21,544.5100098
2024/6/24,542.7399902
2024/6/25,544.8300171
2024/6/26,545.5100098
2024/6/27,546.3699951
2024/6/28,544.2199707
2024/7/1,545.3400269
2024/7/2,549.0100098
2024/7/3,551.460022
2024/7/5,554.6400146
2024/7/8,555.2800293
2024/7/9,555.8200073
2024/7/10,561.3200073
2024/7/11,556.4799805
2024/7/12,559.9899902
2024/7/15,561.5300293
2024/7/16,564.8599854
2024/7/17,556.9400024
2024/7/18,552.6599731
2024/7/19,548.9899902
2024/7/22,554.6500244
2024/7/23,553.7800293
2024/7/24,541.2299805
2024/7/25,538.4099731
2024/7/26,544.4400024
2024/7/29,544.7600098
2024/7/30,542
2024/7/31,550.8099976
2024/8/1,543.0100098
2024/8/2,532.9000244
2024/8/5,517.3800049
2024/8/6,522.1500244
2024/8/7,518.6599731
2024/8/8,530.6500244
2024/8/9,532.9899902
2024/8/12,533.2700195
2024/8/13,542.039978
2024/8/14,543.75
2024/8/15,553.0700073
2024/8/16,554.3099976
2024/8/19,559.6099854
2024/8/20,558.7000122
2024/8/21,560.6199951
2024/8/22,556.2199707
2024/8/23,562.1300049
2024/8/26,560.789978
2024/8/27,561.5599976
2024/8/28,558.2999878
2024/8/29,558.3499756
2024/8/30,563.6799927
2024/9/3,552.0800171
2024/9/4,550.9500122
2024/9/5,549.6099854
2024/9/6,540.3599854
2024/9/9,546.4099731
2024/9/10,548.789978
2024/9/11,554.4199829
2024/9/12,559.0900269
2024/9/13,562.0100098
2024/9/16,562.8400269
2024/9/17,563.0700073
2024/9/18,561.4000244
2024/9/19,570.9799805
2024/9/20,568.25
2024/9/23,569.6699829
2024/9/24,571.2999878
2024/9/25,570.039978
2024/9/26,572.2999878
2024/9/27,571.4699707
2024/9/30,573.7600098
2024/10/1,568.6199951
2024/10/2,568.8599854
2024/10/3,567.8200073
2024/10/4,572.9799805
2024/10/7,567.7999878
2024/10/8,573.1699829
2024/10/9,577.1400146
2024/10/10,576.1300049
2024/10/11,579.5800171
2024/10/14,584.3200073
2024/10/15,579.7800293
2024/10/16,582.2999878
2024/10/17,582.3499756
2024/10/18,584.5900269
2024/10/21,583.6300049
2024/10/22,583.3200073
2024/10/23,577.9899902
2024/10/24,579.2399902
2024/10/25,579.039978
2024/10/28,580.8300171
2024/10/29,581.7700195
2024/10/30,580.0100098
2024/10/31,568.6400146
2024/11/1,571.039978
2024/11/4,569.8099976
2024/11/5,576.7000122
2024/11/6,591.039978
2024/11/7,595.6099854
2024/11/8,598.1900024
2024/11/11,598.7600098
2024/11/12,596.9000244
2024/11/13,597.1900024
2024/11/14,593.3499756
2024/11/15,585.75
2024/11/18,588.1500244
2024/11/19,590.2999878
2024/11/20,590.5
2024/11/21,593.6699829
2024/11/22,595.5100098
2024/11/25,597.5300293
2024/11/26,600.6500244
2024/11/27,598.8300171
2024/11/29,602.5499878
2024/12/2,603.6300049
2024/12/3,603.9099731
2024/12/4,607.6599731
2024/12/5,606.6599731
2024/12/6,607.8099976
2024/12/9,604.6799927
2024/12/10,602.7999878
2024/12/11,607.460022
2024/12/12,604.3300171
2024/12/13,604.210022
2024/12/16,606.789978
2024/12/17,604.289978
2024/12/18,586.2800293
2024/12/19,586.0999756
2024/12/20,591.1500244
2024/12/23,594.6900024
2024/12/24,601.2999878
2024/12/26,601.3400269
2024/12/27,595.0100098
2024/12/30,588.2199707
2024/12/31,586.0800171
2025/1/2,584.6400146
2025/1/3,591.9500122
2025/1/6,595.3599854
2025/1/7,588.6300049
2025/1/8,589.4899902
2025/1/10,580.4899902
2025/1/13,581.3900146
2025/1/14,582.1900024
2025/1/15,592.7800293
2025/1/16,591.6400146
2025/1/17,597.5800171
2025/1/21,603.0499878
2025/1/22,606.4400024
2025/1/23,609.75
2025/1/24,607.9699707
2025/1/27,599.3699951
2025/1/28,604.5200195
2025/1/29,601.8099976
2025/1/30,605.039978
2025/1/31,601.8200073
2025/2/3,597.7700195
2025/2/4,601.7800293
2025/2/5,604.2199707
2025/2/6,606.3200073
2025/2/7,600.7700195
2025/2/10,604.8499756
2025/2/11,605.3099976
2025/2/12,603.3599854
2025/2/13,609.7299805
2025/2/14,609.7000122
2025/2/18,611.4899902
2025/2/19,612.9299927
2025/2/20,610.3800049
2025/2/21,599.9400024
2025/2/24,597.210022
2025/2/25,594.2399902
2025/2/26,594.539978
2025/2/27,585.0499878
2025/2/28,594.1799927
2025/3/3,583.7700195
2025/3/4,576.8599854
2025/3/5,583.0599976
2025/3/6,572.710022
2025/3/7,575.9199829
2025/3/10,560.5800171
2025/3/11,555.9199829
2025/3/12,558.8699951
2025/3/13,551.4199829
2025/3/14,562.8099976
2025/3/17,567.1500244
2025/3/18,561.0200195
2025/3/19,567.1300049
2025/3/20,565.4899902
2025/3/21,563.9799805
2025/3/24,574.0800171
2025/3/25,575.460022
2025/3/26,568.5900269
2025/3/27,567.0800171
2025/3/28,555.6599731
2025/3/31,559.3900146
2025/4/1,560.9699707
2025/4/2,564.5200195
2025/4/3,536.7000122
2025/4/4,505.2799988
2025/4/7,504.3800049
2025/4/8,496.480011
2025/4/9,548.6199951
2025/4/10,524.5800171
2025/4/11,533.9400024
2025/4/14,539.1199951
2025/4/15,537.6099854
2025/4/16,525.6599731
2025/4/17,526.4099731
2025/4/21,513.8800049
2025/4/22,527.25
2025/4/23,535.4199829
2025/4/24,546.6900024
2025/4/25,550.6400146
2025/4/28,550.8499756
2025/4/29,554.3200073
2025/4/30,554.539978
2025/5/1,558.4699707
2025/5/2,566.7600098
